Unnamed: 0,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code
465,1903_11_TeamNC_TeamA1,114,33.0,115,9265036,255,16
466,1903_11_TeamNC_TeamA1,114,33.0,115,9265436,255,16
467,1903_11_TeamNC_TeamA1,114,33.0,115,9265786,255,16
468,1903_11_TeamNC_TeamA1,114,33.0,115,9266136,255,16
469,1903_11_TeamNC_TeamA1,114,33.0,115,9266386,255,16
470,1903_11_TeamNC_TeamA1,114,33.0,115,9267736,8,2
471,1903_11_TeamNC_TeamA1,114,33.0,115,9269436,8,3
472,1903_11_TeamNC_TeamA1,114,33.0,115,9270786,4,2
473,1903_11_TeamNC_TeamA1,114,33.0,115,9272036,0,5
487,1903_11_TeamNC_TeamA1,117,34.0,118,9353186,1,1
488,1903_11_TeamNC_TeamA1,117,34.0,118,9353686,2,2
489,1903_11_TeamNC_TeamA1,117,34.0,118,9354386,2,3
490,1903_11_TeamNC_TeamA1,117,34.0,118,9355486,6,2
491,1903_11_TeamNC_TeamA1,117,34.0,118,9356286,0,5
675,1903_12_TeamNC_TeamA1,178,48.0,178,6280104,1,1
676,1903_12_TeamNC_TeamA1,178,48.0,178,6280604,2,2
677,1903_12_TeamNC_TeamA1,178,48.0,178,6281454,2,3
678,1903_12_TeamNC_TeamA1,178,48.0,178,6282754,4,2
679,1903_12_TeamNC_TeamA1,178,48.0,178,6284254,0,5
511,1903_13_TeamNG_TeamA3,150,38.0,150,4876184,1,1
512,1903_13_TeamNG_TeamA3,150,38.0,150,4876684,255,16
513,1903_13_TeamNG_TeamA3,150,38.0,150,4876884,2,9
514,1903_13_TeamNG_TeamA3,150,38.0,150,4878584,2,2
515,1903_13_TeamNG_TeamA3,150,38.0,150,4879134,2,3
516,1903_13_TeamNG_TeamA3,150,38.0,150,4880184,5,2
517,1903_13_TeamNG_TeamA3,150,38.0,150,4880634,0,5
737,1903_13_TeamNG_TeamA3,215,55.0,215,7246734,1,1
738,1903_13_TeamNG_TeamA3,215,55.0,215,7247184,2,2
739,1903_13_TeamNG_TeamA3,215,55.0,215,7247834,2,3
740,1903_13_TeamNG_TeamA3,215,55.0,215,7249034,6,2
741,1903_13_TeamNG_TeamA3,215,55.0,215,7250134,0,5
258,1903_14_TeamNG_TeamA3,69,20.0,69,2219051,1,1
259,1903_14_TeamNG_TeamA3,69,20.0,69,2219551,2,2
260,1903_14_TeamNG_TeamA3,69,20.0,69,2220201,2,3
261,1903_14_TeamNG_TeamA3,69,20.0,69,2221301,6,2
262,1903_14_TeamNG_TeamA3,69,20.0,69,2222001,6,3
263,1903_14_TeamNG_TeamA3,69,20.0,69,2222951,5,2
264,1903_14_TeamNG_TeamA3,69,20.0,69,2224351,0,5
515,1903_15_TeamNG_TeamA3,137,34.0,137,4462769,1,1
516,1903_15_TeamNG_TeamA3,137,34.0,137,4463269,2,2
517,1903_15_TeamNG_TeamA3,137,34.0,137,4463919,2,3
518,1903_15_TeamNG_TeamA3,137,34.0,137,4464769,255,16
519,1903_15_TeamNG_TeamA3,137,34.0,137,4464819,3,2
520,1903_15_TeamNG_TeamA3,137,34.0,137,4465719,0,5
521,1903_15_TeamNG_TeamA3,138,34.0,138,4503919,1,1
522,1903_15_TeamNG_TeamA3,138,34.0,138,4504369,255,16
523,1903_15_TeamNG_TeamA3,138,34.0,138,4504419,2,2
524,1903_15_TeamNG_TeamA3,138,34.0,138,4505119,2,3
525,1903_15_TeamNG_TeamA3,138,34.0,138,4506369,4,2
526,1903_15_TeamNG_TeamA3,138,34.0,138,4506869,0,5
873,1903_15_TeamNG_TeamA3,228,58.0,228,7391719,1,1
874,1903_15_TeamNG_TeamA3,228,58.0,228,7392169,255,16
875,1903_15_TeamNG_TeamA3,228,58.0,228,7392269,2,9
876,1903_15_TeamNG_TeamA3,228,58.0,228,7392669,255,16
877,1903_15_TeamNG_TeamA3,228,58.0,228,7393019,255,16
878,1903_15_TeamNG_TeamA3,228,58.0,228,7394419,2,2
879,1903_15_TeamNG_TeamA3,228,58.0,228,7395669,2,3
880,1903_15_TeamNG_TeamA3,228,58.0,228,7396569,3,2
881,1903_15_TeamNG_TeamA3,228,58.0,228,7396719,0,5
296,1903_16_TeamNI_TeamA3,74,23.0,75,2290918,1,1
297,1903_16_TeamNI_TeamA3,74,23.0,75,2291418,2,2
298,1903_16_TeamNI_TeamA3,74,23.0,75,2292068,2,3
299,1903_16_TeamNI_TeamA3,74,23.0,75,2292768,255,16
300,1903_16_TeamNI_TeamA3,74,23.0,75,2292918,3,2
301,1903_16_TeamNI_TeamA3,74,23.0,75,2293268,0,5
835,1903_16_TeamNI_TeamA3,212,58.0,213,6681718,1,1
836,1903_16_TeamNI_TeamA3,212,58.0,213,6682168,2,2
837,1903_16_TeamNI_TeamA3,212,58.0,213,6682818,2,3
838,1903_16_TeamNI_TeamA3,212,58.0,213,6684018,4,2
839,1903_16_TeamNI_TeamA3,212,58.0,213,6684468,0,5
70,1903_18_TeamNI_TeamA3,15,5.0,15,360116,1,1
71,1903_18_TeamNI_TeamA3,15,5.0,15,360666,10,9
72,1903_18_TeamNI_TeamA3,15,5.0,15,361316,255,16
73,1903_18_TeamNI_TeamA3,15,5.0,15,361666,255,16
74,1903_18_TeamNI_TeamA3,15,5.0,15,362716,2,2
75,1903_18_TeamNI_TeamA3,15,5.0,15,363266,2,3
76,1903_18_TeamNI_TeamA3,15,5.0,15,363966,5,2
77,1903_18_TeamNI_TeamA3,15,5.0,15,364666,0,5
113,1903_19_TeamNL_TeamB,25,8.0,26,775251,1,1
114,1903_19_TeamNL_TeamB,25,8.0,26,775751,2,2
115,1903_19_TeamNL_TeamB,25,8.0,26,777151,2,3
116,1903_19_TeamNL_TeamB,25,8.0,26,778451,6,2
117,1903_19_TeamNL_TeamB,25,8.0,26,779351,0,5
562,1903_20_TeamNL_TeamB,149,40.0,149,4946716,1,1
563,1903_20_TeamNL_TeamB,149,40.0,149,4947266,2,9
564,1903_20_TeamNL_TeamB,149,40.0,149,4949016,2,2
565,1903_20_TeamNL_TeamB,149,40.0,149,4949516,2,3
566,1903_20_TeamNL_TeamB,149,40.0,149,4950616,255,16
567,1903_20_TeamNL_TeamB,149,40.0,149,4951166,4,2
568,1903_20_TeamNL_TeamB,149,40.0,149,4952516,0,5
897,1903_20_TeamNL_TeamB,232,61.0,234,7918816,1,1
898,1903_20_TeamNL_TeamB,232,61.0,234,7919316,2,2
899,1903_20_TeamNL_TeamB,232,61.0,234,7920366,2,3
900,1903_20_TeamNL_TeamB,232,61.0,234,7921666,6,2
901,1903_20_TeamNL_TeamB,232,61.0,234,7924016,0,5
263,1903_22_TeamNA_TeamA1,64,16.0,64,1682863,1,1
264,1903_22_TeamNA_TeamA1,64,16.0,64,1683363,2,2
265,1903_22_TeamNA_TeamA1,64,16.0,64,1684013,2,3
266,1903_22_TeamNA_TeamA1,64,16.0,64,1685363,4,2
267,1903_22_TeamNA_TeamA1,64,16.0,64,1686263,0,5
550,1903_22_TeamNA_TeamA1,139,37.0,140,3937613,1,1
551,1903_22_TeamNA_TeamA1,139,37.0,140,3938063,2,2
552,1903_22_TeamNA_TeamA1,139,37.0,140,3938713,2,3
553,1903_22_TeamNA_TeamA1,139,37.0,140,3939913,4,2
554,1903_22_TeamNA_TeamA1,139,37.0,140,3940313,0,5
648,1903_22_TeamNA_TeamA1,162,45.0,163,4762713,1,1
649,1903_22_TeamNA_TeamA1,162,45.0,163,4763163,2,2
650,1903_22_TeamNA_TeamA1,162,45.0,163,4763913,2,3
651,1903_22_TeamNA_TeamA1,162,45.0,163,4764663,255,16
652,1903_22_TeamNA_TeamA1,162,45.0,163,4764813,3,2
653,1903_22_TeamNA_TeamA1,162,45.0,163,4765113,0,5
663,1903_22_TeamNA_TeamA1,166,45.0,167,4847413,1,1
664,1903_22_TeamNA_TeamA1,166,45.0,167,4847913,2,9
665,1903_22_TeamNA_TeamA1,166,45.0,167,4848313,255,16
666,1903_22_TeamNA_TeamA1,166,45.0,167,4848913,2,2
667,1903_22_TeamNA_TeamA1,166,45.0,167,4849613,2,3
668,1903_22_TeamNA_TeamA1,166,45.0,167,4850963,255,16
669,1903_22_TeamNA_TeamA1,166,45.0,167,4851713,255,16
670,1903_22_TeamNA_TeamA1,166,45.0,167,4852263,255,16
671,1903_22_TeamNA_TeamA1,166,45.0,167,4852713,255,16
672,1903_22_TeamNA_TeamA1,166,45.0,167,4853763,8,2
673,1903_22_TeamNA_TeamA1,166,45.0,167,4854813,8,3
674,1903_22_TeamNA_TeamA1,166,45.0,167,4856563,255,16
675,1903_22_TeamNA_TeamA1,166,45.0,167,4856663,5,2
676,1903_22_TeamNA_TeamA1,166,45.0,167,4859313,0,5
737,1903_22_TeamNA_TeamA1,187,49.0,188,5630063,1,1
738,1903_22_TeamNA_TeamA1,187,49.0,188,5630613,2,2
739,1903_22_TeamNA_TeamA1,187,49.0,188,5632563,2,3
740,1903_22_TeamNA_TeamA1,187,49.0,188,5633763,4,2
741,1903_22_TeamNA_TeamA1,187,49.0,188,5634663,0,5
794,1903_22_TeamNA_TeamA1,205,53.0,206,6304363,1,1
795,1903_22_TeamNA_TeamA1,205,53.0,206,6304913,2,9
796,1903_22_TeamNA_TeamA1,205,53.0,206,6305463,255,16
797,1903_22_TeamNA_TeamA1,205,53.0,206,6306963,2,2
798,1903_22_TeamNA_TeamA1,205,53.0,206,6308413,2,3
799,1903_22_TeamNA_TeamA1,205,53.0,206,6309613,3,2
800,1903_22_TeamNA_TeamA1,205,53.0,206,6309813,0,5
954,1903_22_TeamNA_TeamA1,248,64.0,249,7716413,1,1
955,1903_22_TeamNA_TeamA1,248,64.0,249,7716863,2,2
956,1903_22_TeamNA_TeamA1,248,64.0,249,7717513,2,3
957,1903_22_TeamNA_TeamA1,248,64.0,249,7719363,255,16
958,1903_22_TeamNA_TeamA1,248,64.0,249,7720313,255,16
959,1903_22_TeamNA_TeamA1,248,64.0,249,7720913,255,16
960,1903_22_TeamNA_TeamA1,248,64.0,249,7721513,8,2
961,1903_22_TeamNA_TeamA1,248,64.0,249,7722463,8,3
962,1903_22_TeamNA_TeamA1,248,64.0,249,7724063,5,2
963,1903_22_TeamNA_TeamA1,248,64.0,249,7724663,0,5
519,1903_23_TeamNA_TeamA1,137,37.0,141,4332094,1,1
520,1903_23_TeamNA_TeamA1,137,37.0,141,4332644,2,2
521,1903_23_TeamNA_TeamA1,137,37.0,141,4333394,2,3
522,1903_23_TeamNA_TeamA1,137,37.0,141,4334644,4,2
523,1903_23_TeamNA_TeamA1,137,37.0,141,4335194,0,5
560,1903_23_TeamNA_TeamA1,148,38.0,152,4607494,1,1
561,1903_23_TeamNA_TeamA1,148,38.0,152,4607944,2,2
562,1903_23_TeamNA_TeamA1,148,38.0,152,4608744,2,3
563,1903_23_TeamNA_TeamA1,148,38.0,152,4609844,255,16
564,1903_23_TeamNA_TeamA1,148,38.0,152,4610144,4,9
565,1903_23_TeamNA_TeamA1,148,38.0,152,4610644,255,16
566,1903_23_TeamNA_TeamA1,148,38.0,152,4611044,255,16
567,1903_23_TeamNA_TeamA1,148,38.0,152,4611544,0,5
954,1903_25_TeamNH_TeamA3,248,69.0,249,8949261,1,1
955,1903_25_TeamNH_TeamA3,248,69.0,249,8949761,2,2
956,1903_25_TeamNH_TeamA3,248,69.0,249,8951561,2,3
957,1903_25_TeamNH_TeamA3,248,69.0,249,8952761,6,2
958,1903_25_TeamNH_TeamA3,248,69.0,249,8953661,0,5
173,1903_25_TeamNK_TeamB,42,14.0,42,1473065,1,1
174,1903_25_TeamNK_TeamB,42,14.0,42,1473565,2,2
175,1903_25_TeamNK_TeamB,42,14.0,42,1474265,2,3
176,1903_25_TeamNK_TeamB,42,14.0,42,1475415,255,16
177,1903_25_TeamNK_TeamB,42,14.0,42,1475465,4,2
178,1903_25_TeamNK_TeamB,42,14.0,42,1477015,0,5
255,1903_25_TeamNK_TeamB,60,19.0,62,2167165,1,1
256,1903_25_TeamNK_TeamB,60,19.0,62,2167665,2,2
257,1903_25_TeamNK_TeamB,60,19.0,62,2168365,2,3
258,1903_25_TeamNK_TeamB,60,19.0,62,2169765,6,2
259,1903_25_TeamNK_TeamB,60,19.0,62,2169915,6,3
260,1903_25_TeamNK_TeamB,60,19.0,62,2169965,11,9
261,1903_25_TeamNK_TeamB,60,19.0,62,2170865,255,16
262,1903_25_TeamNK_TeamB,60,19.0,62,2172015,6,2
263,1903_25_TeamNK_TeamB,60,19.0,62,2173665,0,5
457,1903_25_TeamNK_TeamB,114,36.0,119,4184565,1,1
458,1903_25_TeamNK_TeamB,114,36.0,119,4185015,2,2
459,1903_25_TeamNK_TeamB,114,36.0,119,4185715,2,3
460,1903_25_TeamNK_TeamB,114,36.0,119,4186815,255,16
461,1903_25_TeamNK_TeamB,114,36.0,119,4187165,255,16
462,1903_25_TeamNK_TeamB,114,36.0,119,4187365,255,16
463,1903_25_TeamNK_TeamB,114,36.0,119,4188265,255,16
464,1903_25_TeamNK_TeamB,114,36.0,119,4188565,255,16
465,1903_25_TeamNK_TeamB,114,36.0,119,4188815,255,16
466,1903_25_TeamNK_TeamB,114,36.0,119,4189365,8,2
467,1903_25_TeamNK_TeamB,114,36.0,119,4191065,8,3
468,1903_25_TeamNK_TeamB,114,36.0,119,4192815,6,2
469,1903_25_TeamNK_TeamB,114,36.0,119,4193665,0,5
63,1903_29_TeamNF_TeamA2,20,4.0,20,490954,1,1
64,1903_29_TeamNF_TeamA2,20,4.0,20,491454,2,2
65,1903_29_TeamNF_TeamA2,20,4.0,20,492104,2,3
66,1903_29_TeamNF_TeamA2,20,4.0,20,493204,255,16
67,1903_29_TeamNF_TeamA2,20,4.0,20,493604,4,2
68,1903_29_TeamNF_TeamA2,20,4.0,20,494454,0,5
104,1903_29_TeamNF_TeamA2,29,6.0,29,880104,1,1
105,1903_29_TeamNF_TeamA2,29,6.0,29,880554,2,2
106,1903_29_TeamNF_TeamA2,29,6.0,29,881304,2,3
107,1903_29_TeamNF_TeamA2,29,6.0,29,882504,6,2
108,1903_29_TeamNF_TeamA2,29,6.0,29,882854,0,5
296,1903_29_TeamNF_TeamA2,79,20.0,79,2590829,1,1
297,1903_29_TeamNF_TeamA2,79,20.0,79,2591379,2,2
298,1903_29_TeamNF_TeamA2,79,20.0,79,2592129,2,3
299,1903_29_TeamNF_TeamA2,79,20.0,79,2593429,6,2
300,1903_29_TeamNF_TeamA2,79,20.0,79,2594279,0,5
454,1903_29_TeamNF_TeamA2,122,30.0,122,4122171,1,1
455,1903_29_TeamNF_TeamA2,122,30.0,122,4122621,2,2
456,1903_29_TeamNF_TeamA2,122,30.0,122,4123221,2,3
457,1903_29_TeamNF_TeamA2,122,30.0,122,4124521,6,2
458,1903_29_TeamNF_TeamA2,122,30.0,122,4125771,0,5
589,1903_29_TeamNF_TeamA2,159,37.0,159,5162321,1,1
590,1903_29_TeamNF_TeamA2,159,37.0,159,5162771,2,2
591,1903_29_TeamNF_TeamA2,159,37.0,159,5163421,2,3
592,1903_29_TeamNF_TeamA2,159,37.0,159,5164571,4,2
593,1903_29_TeamNF_TeamA2,159,37.0,159,5166371,0,5
753,1903_30_TeamNB_TeamA1,179,58.0,187,6000571,1,1
754,1903_30_TeamNB_TeamA1,179,58.0,187,6001071,2,2
755,1903_30_TeamNB_TeamA1,179,58.0,187,6001721,2,3
756,1903_30_TeamNB_TeamA1,179,58.0,187,6002971,4,2
757,1903_30_TeamNB_TeamA1,179,58.0,187,6003621,0,5
813,1903_30_TeamNB_TeamA1,198,63.0,206,6962698,1,1
814,1903_30_TeamNB_TeamA1,198,63.0,206,6963198,255,16
815,1903_30_TeamNB_TeamA1,198,63.0,206,6963248,2,9
816,1903_30_TeamNB_TeamA1,198,63.0,206,6964898,2,2
817,1903_30_TeamNB_TeamA1,198,63.0,206,6966298,2,3
818,1903_30_TeamNB_TeamA1,198,63.0,206,6967098,3,2
819,1903_30_TeamNB_TeamA1,198,63.0,206,6967298,0,5
283,1903_30_TeamNF_TeamA2,77,19.0,77,2209197,1,1
284,1903_30_TeamNF_TeamA2,77,19.0,77,2209697,2,2
285,1903_30_TeamNF_TeamA2,77,19.0,77,2210347,2,3
286,1903_30_TeamNF_TeamA2,77,19.0,77,2211547,4,2
287,1903_30_TeamNF_TeamA2,77,19.0,77,2212897,0,5
365,1903_30_TeamNF_TeamA2,96,23.0,96,2769797,1,1
366,1903_30_TeamNF_TeamA2,96,23.0,96,2770297,2,2
367,1903_30_TeamNF_TeamA2,96,23.0,96,2770947,2,3
368,1903_30_TeamNF_TeamA2,96,23.0,96,2772147,4,2
369,1903_30_TeamNF_TeamA2,96,23.0,96,2773647,0,5
741,1903_30_TeamNF_TeamA2,195,49.0,195,6083297,1,1
742,1903_30_TeamNF_TeamA2,195,49.0,195,6083797,2,2
743,1903_30_TeamNF_TeamA2,195,49.0,195,6084447,2,3
744,1903_30_TeamNF_TeamA2,195,49.0,195,6085647,6,2
745,1903_30_TeamNF_TeamA2,195,49.0,195,6087397,0,5
109,1903_31_TeamNB_TeamA1,25,8.0,25,823292,1,1
110,1903_31_TeamNB_TeamA1,25,8.0,25,823792,2,2
111,1903_31_TeamNB_TeamA1,25,8.0,25,824592,2,3
112,1903_31_TeamNB_TeamA1,25,8.0,25,825792,6,2
113,1903_31_TeamNB_TeamA1,25,8.0,25,826642,0,5
288,1903_32_TeamNB_TeamA1,69,24.0,71,2001738,1,1
289,1903_32_TeamNB_TeamA1,69,24.0,71,2002238,2,2
290,1903_32_TeamNB_TeamA1,69,24.0,71,2002988,2,3
291,1903_32_TeamNB_TeamA1,69,24.0,71,2003788,255,16
292,1903_32_TeamNB_TeamA1,69,24.0,71,2003988,3,2
293,1903_32_TeamNB_TeamA1,69,24.0,71,2004038,0,5
